"REF_DATE","GEO","DGUID","Work activity during the reference year (9)","Age (15A)","Gender (3)","Statistics (3)","Occupation - Minor group - National Occupational Classification (NOC) 2021 (309A)","Employment income statistics (7)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9411 Machine operators and related workers in chemical, plastic and rubber processing","With employment income","","0","units","0","","1.1.1.1.1.299.2","27230","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9411 Machine operators and related workers in chemical, plastic and rubber processing","Median employment income ($)","","0","units","0","","1.1.1.1.1.299.3","44400","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9412 Machine operators and related workers in pulp and paper production and wood processing and manufacturing","Total - Employment income statistics","","0","units","0","","1.1.1.1.1.300.1","27855","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9412 Machine operators and related workers in pulp and paper production and wood processing and manufacturing","With employment income","","0","units","0","","1.1.1.1.1.300.2","27010","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9412 Machine operators and related workers in pulp and paper production and wood processing and manufacturing","Median employment income ($)","","0","units","0","","1.1.1.1.1.300.3","49600","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9413 Machine operators and related workers in textile, fabric, fur and leather products processing and manufacturing","Total - Employment income statistics","","0","units","0","","1.1.1.1.1.301.1","22660","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9413 Machine operators and related workers in textile, fabric, fur and leather products processing and manufacturing","With employment income","","0","units","0","","1.1.1.1.1.301.2","21230","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9413 Machine operators and related workers in textile, fabric, fur and leather products processing and manufacturing","Median employment income ($)","","0","units","0","","1.1.1.1.1.301.3","23400","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9414 Machine operators and related workers in food, beverage and associated products processing","Total - Employment income statistics","","0","units","0","","1.1.1.1.1.302.1","87000","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9414 Machine operators and related workers in food, beverage and associated products processing","With employment income","","0","units","0","","1.1.1.1.1.302.2","83095","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9414 Machine operators and related workers in food, beverage and associated products processing","Median employment income ($)","","0","units","0","","1.1.1.1.1.302.3","41600","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9415 Printing equipment operators and related occupations","Total - Employment income statistics","","0","units","0","","1.1.1.1.1.303.1","14670","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9415 Printing equipment operators and related occupations","With employment income","","0","units","0","","1.1.1.1.1.303.2","14170","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9415 Printing equipment operators and related occupations","Median employment income ($)","","0","units","0","","1.1.1.1.1.303.3","35600","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","942 Assemblers and inspectors in manufacturing","Total - Employment income statistics","","0","units","0","","1.1.1.1.1.304.1","183410","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","942 Assemblers and inspectors in manufacturing","With employment income","","0","units","0","","1.1.1.1.1.304.2","175360","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","942 Assemblers and inspectors in manufacturing","Median employment income ($)","","0","units","0","","1.1.1.1.1.304.3","38400","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9420 Mechanical, electrical and electronics assemblers and inspectors","Total - Employment income statistics","","0","units","0","","1.1.1.1.1.305.1","111435","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9420 Mechanical, electrical and electronics assemblers and inspectors","With employment income","","0","units","0","","1.1.1.1.1.305.2","107560","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9420 Mechanical, electrical and electronics assemblers and inspectors","Median employment income ($)","","0","units","0","","1.1.1.1.1.305.3","41200","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9421 Furniture, wood, plastic and other products assemblers, finishers and inspectors","Total - Employment income statistics","","0","units","0","","1.1.1.1.1.306.1","71975","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9421 Furniture, wood, plastic and other products assemblers, finishers and inspectors","With employment income","","0","units","0","","1.1.1.1.1.306.2","67800","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9421 Furniture, wood, plastic and other products assemblers, finishers and inspectors","Median employment income ($)","","0","units","0","","1.1.1.1.1.306.3","34800","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","95 Labourers in processing, manufacturing and utilities","Total - Employment income statistics","","0","units","0","","1.1.1.1.1.307.1","294970","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","95 Labourers in processing, manufacturing and utilities","With employment income","","0","units","0","","1.1.1.1.1.307.2","272595","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","95 Labourers in processing, manufacturing and utilities","Median employment income ($)","","0","units","0","","1.1.1.1.1.307.3","28400","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","951 Labourers in processing, manufacturing and utilities","Total - Employment income statistics","","0","units","0","","1.1.1.1.1.308.1","294970","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","951 Labourers in processing, manufacturing and utilities","With employment income","","0","units","0","","1.1.1.1.1.308.2","272595","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","951 Labourers in processing, manufacturing and utilities","Median employment income ($)","","0","units","0","","1.1.1.1.1.308.3","28400","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9510 Labourers in processing, manufacturing and utilities","Total - Employment income statistics","","0","units","0","","1.1.1.1.1.309.1","294970","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9510 Labourers in processing, manufacturing and utilities","With employment income","","0","units","0","","1.1.1.1.1.309.2","272595","","","","0"
"2021","Canada","2021A000011124","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","9510 Labourers in processing, manufacturing and utilities","Median employment income ($)","","0","units","0","","1.1.1.1.1.309.3","28400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","Total - Occupation - Minor group - National Occupational Classification (NOC) 2021","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.1.1","32775","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","Total - Occupation - Minor group - National Occupational Classification (NOC) 2021","With employment income","","0","units","0","","55.1.1.1.1.1.2","26140","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","Total - Occupation - Minor group - National Occupational Classification (NOC) 2021","Median employment income ($)","","0","units","0","","55.1.1.1.1.1.3","52400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","Occupation - not applicable","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.2.1","7260","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","Occupation - not applicable","With employment income","","0","units","0","","55.1.1.1.1.2.2","2140","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","Occupation - not applicable","Median employment income ($)","","0","units","0","","55.1.1.1.1.2.3","5160","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","All occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.3.1","25515","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","All occupations","With employment income","","0","units","0","","55.1.1.1.1.3.2","23995","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","All occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.3.3","56400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","0 Legislative and senior management occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.4.1","460","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","0 Legislative and senior management occupations","With employment income","","0","units","0","","55.1.1.1.1.4.2","455","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","0 Legislative and senior management occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.4.3","88000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","00 Legislative and senior managers","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.5.1","460","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","00 Legislative and senior managers","With employment income","","0","units","0","","55.1.1.1.1.5.2","455","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","00 Legislative and senior managers","Median employment income ($)","","0","units","0","","55.1.1.1.1.5.3","88000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","000 Legislative and senior managers","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.6.1","460","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","000 Legislative and senior managers","With employment income","","0","units","0","","55.1.1.1.1.6.2","455","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","000 Legislative and senior managers","Median employment income ($)","","0","units","0","","55.1.1.1.1.6.3","88000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","0001 Legislative and senior managers","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.7.1","460","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","0001 Legislative and senior managers","With employment income","","0","units","0","","55.1.1.1.1.7.2","455","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","0001 Legislative and senior managers","Median employment income ($)","","0","units","0","","55.1.1.1.1.7.3","88000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1 Business, finance and administration occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.8.1","4535","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1 Business, finance and administration occupations","With employment income","","0","units","0","","55.1.1.1.1.8.2","4290","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1 Business, finance and administration occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.8.3","63200","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","10 Specialized middle management occupations in administrative services, financial and business services and communication (except broadcasting)","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.9.1","595","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","10 Specialized middle management occupations in administrative services, financial and business services and communication (except broadcasting)","With employment income","","0","units","0","","55.1.1.1.1.9.2","585","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","10 Specialized middle management occupations in administrative services, financial and business services and communication (except broadcasting)","Median employment income ($)","","0","units","0","","55.1.1.1.1.9.3","92000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","100 Specialized middle management occupations in administrative services, financial and business services and communication (except broadcasting)","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.10.1","595","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","100 Specialized middle management occupations in administrative services, financial and business services and communication (except broadcasting)","With employment income","","0","units","0","","55.1.1.1.1.10.2","585","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","100 Specialized middle management occupations in administrative services, financial and business services and communication (except broadcasting)","Median employment income ($)","","0","units","0","","55.1.1.1.1.10.3","92000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1001 Administrative services managers","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.11.1","355","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1001 Administrative services managers","With employment income","","0","units","0","","55.1.1.1.1.11.2","355","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1001 Administrative services managers","Median employment income ($)","","0","units","0","","55.1.1.1.1.11.3","92000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1002 Managers in financial and business services","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.12.1","210","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1002 Managers in financial and business services","With employment income","","0","units","0","","55.1.1.1.1.12.2","205","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1002 Managers in financial and business services","Median employment income ($)","","0","units","0","","55.1.1.1.1.12.3","90000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1003 Managers in communication (except broadcasting)","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.13.1","30","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1003 Managers in communication (except broadcasting)","With employment income","","0","units","0","","55.1.1.1.1.13.2","30","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","11 Professional occupations in finance and business","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.14.1","660","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","11 Professional occupations in finance and business","With employment income","","0","units","0","","55.1.1.1.1.14.2","630","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","11 Professional occupations in finance and business","Median employment income ($)","","0","units","0","","55.1.1.1.1.14.3","81000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","111 Professional occupations in finance","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.15.1","200","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","111 Professional occupations in finance","With employment income","","0","units","0","","55.1.1.1.1.15.2","195","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","111 Professional occupations in finance","Median employment income ($)","","0","units","0","","55.1.1.1.1.15.3","77500","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1110 Auditors, accountants and investment professionals","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.16.1","200","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1110 Auditors, accountants and investment professionals","With employment income","","0","units","0","","55.1.1.1.1.16.2","195","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1110 Auditors, accountants and investment professionals","Median employment income ($)","","0","units","0","","55.1.1.1.1.16.3","77500","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","112 Professional occupations in business","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.17.1","460","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","112 Professional occupations in business","With employment income","","0","units","0","","55.1.1.1.1.17.2","435","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","112 Professional occupations in business","Median employment income ($)","","0","units","0","","55.1.1.1.1.17.3","81000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1120 Human resources and business service professionals","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.18.1","460","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1120 Human resources and business service professionals","With employment income","","0","units","0","","55.1.1.1.1.18.2","435","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1120 Human resources and business service professionals","Median employment income ($)","","0","units","0","","55.1.1.1.1.18.3","81000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","12 Administrative and financial supervisors and specialized administrative occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.19.1","705","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","12 Administrative and financial supervisors and specialized administrative occupations","With employment income","","0","units","0","","55.1.1.1.1.19.2","685","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","12 Administrative and financial supervisors and specialized administrative occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.19.3","66500","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","120 Administrative and financial supervisors","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.20.1","80","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","120 Administrative and financial supervisors","With employment income","","0","units","0","","55.1.1.1.1.20.2","80","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","120 Administrative and financial supervisors","Median employment income ($)","","0","units","0","","55.1.1.1.1.20.3","88000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1201 Administrative and financial supervisors","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.21.1","80","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1201 Administrative and financial supervisors","With employment income","","0","units","0","","55.1.1.1.1.21.2","80","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1201 Administrative and financial supervisors","Median employment income ($)","","0","units","0","","55.1.1.1.1.21.3","88000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","121 Specialized administrative occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.22.1","375","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","121 Specialized administrative occupations","With employment income","","0","units","0","","55.1.1.1.1.22.2","360","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","121 Specialized administrative occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.22.3","67000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1210 Administrative and regulatory occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.23.1","345","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1210 Administrative and regulatory occupations","With employment income","","0","units","0","","55.1.1.1.1.23.2","330","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1210 Administrative and regulatory occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.23.3","69000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1211 Court reporters, transcriptionists, records management technicians and statistical officers","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.24.1","30","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1211 Court reporters, transcriptionists, records management technicians and statistical officers","With employment income","","0","units","0","","55.1.1.1.1.24.2","30","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1211 Court reporters, transcriptionists, records management technicians and statistical officers","Median employment income ($)","","0","units","0","","55.1.1.1.1.24.3","48400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","122 Accounting, insurance and related business administrative occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.25.1","255","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","122 Accounting, insurance and related business administrative occupations","With employment income","","0","units","0","","55.1.1.1.1.25.2","245","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","122 Accounting, insurance and related business administrative occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.25.3","60800","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1220 Accounting, insurance and related business administrative occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.26.1","255","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1220 Accounting, insurance and related business administrative occupations","With employment income","","0","units","0","","55.1.1.1.1.26.2","245","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1220 Accounting, insurance and related business administrative occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.26.3","60800","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","13 Administrative occupations and transportation logistics occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.27.1","1265","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","13 Administrative occupations and transportation logistics occupations","With employment income","","0","units","0","","55.1.1.1.1.27.2","1215","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","13 Administrative occupations and transportation logistics occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.27.3","58800","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","131 Administrative occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.28.1","1255","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","131 Administrative occupations","With employment income","","0","units","0","","55.1.1.1.1.28.2","1195","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","131 Administrative occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.28.3","58800","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1310 Administrative, property and payroll officers","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.29.1","655","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1310 Administrative, property and payroll officers","With employment income","","0","units","0","","55.1.1.1.1.29.2","620","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1310 Administrative, property and payroll officers","Median employment income ($)","","0","units","0","","55.1.1.1.1.29.3","60400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1311 Office administrative assistants - general, legal and medical","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.30.1","600","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1311 Office administrative assistants - general, legal and medical","With employment income","","0","units","0","","55.1.1.1.1.30.2","585","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1311 Office administrative assistants - general, legal and medical","Median employment income ($)","","0","units","0","","55.1.1.1.1.30.3","52800","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","132 Transportation and production logistics coordinators and customs brokers and related broker occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.31.1","10","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","132 Transportation and production logistics coordinators and customs brokers and related broker occupations","With employment income","","0","units","0","","55.1.1.1.1.31.2","10","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1320 Transportation and production logistics coordinators and customs brokers and related broker occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.32.1","10","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1320 Transportation and production logistics coordinators and customs brokers and related broker occupations","With employment income","","0","units","0","","55.1.1.1.1.32.2","10","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","14 Administrative and financial support and supply chain logistics occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.33.1","1310","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","14 Administrative and financial support and supply chain logistics occupations","With employment income","","0","units","0","","55.1.1.1.1.33.2","1180","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","14 Administrative and financial support and supply chain logistics occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.33.3","46400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","141 Office, court, and data support occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.34.1","745","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","141 Office, court, and data support occupations","With employment income","","0","units","0","","55.1.1.1.1.34.2","625","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","141 Office, court, and data support occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.34.3","35600","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1410 Office support and court services occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.35.1","590","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1410 Office support and court services occupations","With employment income","","0","units","0","","55.1.1.1.1.35.2","515","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1410 Office support and court services occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.35.3","38400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","1411 Survey, statistical and data entry occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.36.1","155","","","","0"
